month,language,push_events,unique_actors,events_per_actor,actor_rank
2020-09,Haskell,10077,4273,2.358296278960917,19
2020-09,Java,81528,31391,2.5971775349622503,4
2020-09,JavaScript,180473,66645,2.7079750919048693,1
2020-09,Julia,21327,9451,2.2565866045921066,15
2020-09,Kotlin,27018,10537,2.564107430957578,13
2020-09,Lua,13230,5496,2.4072052401746724,18
2020-09,Objective-C,2240,892,2.5112107623318387,21
2020-09,PHP,28082,11773,2.385288371697953,11
2020-09,Perl,8549,3494,2.446765884373211,20
2020-09,Python,155009,58890,2.632178638138903,2
2020-09,R,26942,11368,2.3699859254046447,12
2020-09,Ruby,13206,5599,2.3586354706197534,17
2020-09,Rust,34462,15324,2.2488906290785695,9
2020-09,Scala,20671,8310,2.48748495788207,16
2020-09,Swift,25606,10525,2.432874109263658,14
2020-09,TypeScript,118664,49574,2.393674103360633,3
2020-10,C,31626,11862,2.6661608497723823,11
2020-10,C#,46941,20633,2.2750448310958173,5
2020-10,C++,42596,17240,2.4707656612529,9
2020-10,Dart,46683,17903,2.6075518069597274,7
2020-10,Go,44668,17558,2.54402551543456,8
2020-10,Haskell,10691,4405,2.4270147559591373,19
2020-10,Java,87421,35057,2.4936817183444107,4
2020-10,JavaScript,189495,70007,2.706800748496579,1
2020-10,Julia,21496,9647,2.2282574893749354,15
2020-10,Kotlin,28286,11397,2.481881196806177,12
2020-10,Lua,12874,4915,2.619328585961343,18
2020-10,Objective-C,2094,837,2.5017921146953404,21
2020-10,PHP,29686,12312,2.411143599740091,10
2020-10,Perl,7509,2956,2.540257104194858,20
2020-10,Python,147547,61410,2.4026542908321122,2
2020-10,R,28586,10739,2.6618865816184,13
2020-10,Ruby,12896,5077,2.540082726019303,17
2020-10,Rust,36977,18595,1.9885453078784618,6
2020-10,Scala,20211,8130,2.4859778597785978,16
2020-10,Swift,26186,10252,2.5542333203277408,14
2020-10,TypeScript,116340,52701,2.20754824386634,3
2020-11,C,32503,11459,2.8364604241207783,12
2020-11,C#,44113,17997,2.451130744012891,6
2020-11,C++,43061,17387,2.4766204635647324,7
2020-11,Dart,44614,17015,2.6220393770202763,9
2020-11,Go,52959,24473,2.163976627303559,5
2020-11,Haskell,10182,4092,2.4882697947214076,19
2020-11,Java,81766,33492,2.441359130538636,4
2020-11,JavaScript,194427,65476,2.9694391838230803,1
2020-11,Julia,21559,8721,2.4720788900355464,15
2020-11,Kotlin,30661,12867,2.3829175409963472,10
2020-11,Lua,13193,5310,2.484557438794727,17
2020-11,Objective-C,1708,687,2.4861717612809318,21
2020-11,PHP,28123,11449,2.4563717355227532,13
2020-11,Perl,7755,3055,2.5384615384615383,20
2020-11,Python,158935,64824,2.451792545970628,2
2020-11,R,28466,11574,2.4594781406601003,11
2020-11,Ruby,12614,5165,2.4422071636011617,18
2020-11,Rust,36066,17178,2.0995459308417743,8
2020-11,Scala,20504,8225,2.492887537993921,16
2020-11,Swift,27280,10353,2.6349850284941563,14
2020-11,TypeScript,113492,46347,2.4487453341100824,3
2020-12,C,32532,13200,2.4645454545454544,11
2020-12,C#,48987,23299,2.1025365895531998,5
2020-12,C++,44212,18053,2.449011244668476,9
2020-12,Dart,46034,18806,2.4478357970860363,8
2020-12,Go,56497,21669,2.6072730629009184,6
2020-12,Haskell,11068,4883,2.2666393610485356,19
2020-12,Java,79824,28105,2.8402063689734924,4
2020-12,JavaScript,200560,67780,2.9589849513130715,2
2020-12,Julia,23001,9991,2.302171954759283,15
2020-12,Kotlin,30865,12399,2.489313654326962,12
2020-12,Lua,15067,6002,2.5103298900366546,17
2020-12,Objective-C,1675,657,2.549467275494673,21
2020-12,PHP,28771,11073,2.598302176465276,13
2020-12,Perl,7465,2983,2.5025142474019444,20
2020-12,Python,154286,67809,2.2753026884336887,1
2020-12,R,32885,13861,2.3724839477671162,10
2020-12,Ruby,12899,5436,2.372884473877851,18
2020-12,Rust,38566,20254,1.9041177051446627,7
2020-12,Scala,21116,7867,2.6841235540866912,16
2020-12,Swift,26162,10445,2.5047391096218288,14
2020-12,TypeScript,112010,46094,2.430034277780188,3
2021-01,C,33849,12166,2.7822620417557125,12
2021-01,C#,49607,19890,2.494067370537959,7
2021-01,C++,44518,17622,2.526273975712178,9
2021-01,Dart,49105,18050,2.7204986149584487,8
2021-01,Go,54264,21899,2.4779213662724326,5
2021-01,Haskell,11582,4702,2.4632071458953635,19
2021-01,Java,79048,31096,2.542063287882686,4
2021-01,JavaScript,212270,76078,2.790162727726807,1
2021-01,Julia,22483,8349,2.6928973529764044,16
2021-01,Kotlin,29904,12309,2.4294418718011213,11
2021-01,Lua,13581,5584,2.4321275071633237,17
2021-01,Objective-C,1335,555,2.4054054054054053,21
2021-01,PHP,29582,13782,2.1464228704106807,10
2021-01,Perl,7526,3395,2.2167893961708396,20
2021-01,Python,170157,67789,2.510097508445323,2
2021-01,R,30995,11858,2.6138471917692696,13
2021-01,Ruby,13581,5249,2.5873499714231283,18
2021-01,Rust,38350,20255,1.8933596642804247,6
2021-01,Scala,21251,8810,2.412145289443814,15
2021-01,Swift,27624,11514,2.399166232412715,14
2021-01,TypeScript,108805,45384,2.397430812621188,3
2021-02,C,35946,14849,2.42076907535861,10
2021-02,C#,48146,17953,2.681780203865649,9
2021-02,C++,46480,20384,2.28021978021978,7
2021-02,Dart,49208,20767,2.3695285789955216,6
2021-02,Go,59821,24253,2.4665402218282275,5
2021-02,Haskell,11065,4400,2.514772727272727,19
2021-02,Java,86545,37053,2.335708309718511,4
2021-02,JavaScript,196499,70942,2.7698542471314593,1
2021-02,Julia,24576,10584,2.3219954648526078,15
2021-02,Kotlin,31261,12023,2.6000998086999916,12
2021-02,Lua,15629,5536,2.823157514450867,18
2021-02,Objective-C,1150,469,2.4520255863539444,21
2021-02,PHP,27462,11426,2.403465779800455,13
2021-02,Perl,7900,3126,2.527191298784389,20
2021-02,Python,165508,58992,2.805600759425007,2
2021-02,R,32873,13899,2.3651341823152743,11
2021-02,Ruby,13914,6154,2.2609684757881054,17
2021-02,Rust,42102,19230,2.1893915756630267,8
2021-02,Scala,22559,8977,2.512977609446363,16
2021-02,Swift,27640,10728,2.576435495898583,14
2021-02,TypeScript,128356,54277,2.3648322493874017,3
2021-03,C,35986,16449,2.1877317770077207,10
2021-03,C#,53410,19867,2.6883777117833594,6
2021-03,C++,49336,19376,2.546242774566474,8
2021-03,Dart,51236,19572,2.61782137747803,7
2021-03,Go,55928,22276,2.510684144370623,5
2021-03,Haskell,11696,4542,2.575077058564509,19
2021-03,Java,87015,33642,2.5864990190832886,4
2021-03,JavaScript,195512,73089,2.6749852919043904,1
2021-03,Julia,23246,9103,2.5536636273755904,16
2021-03,Kotlin,32394,11503,2.816134921324872,13
2021-03,Lua,16019,6720,2.383779761904762,17
2021-03,Objective-C,766,308,2.487012987012987,21
2021-03,PHP,30180,12403,2.4332822704184474,12
2021-03,Perl,7492,3206,2.3368683718028698,20
2021-03,Python,172447,72708,2.371774770314133,2
2021-03,R,33916,13997,2.423090662284775,11
2021-03,Ruby,13597,5430,2.5040515653775324,18
2021-03,Rust,41097,19317,2.127504270849511,9
2021-03,Scala,22789,9674,2.355695679139963,15
2021-03,Swift,30047,11186,2.6861255140354015,14
2021-03,TypeScript,131757,52867,2.4922352318081225,3
2021-04,C,38054,15466,2.460493986809776,10
2021-04,C#,50800,21553,2.356980466756368,6
2021-04,C++,49182,19244,2.5557056744959468,8
2021-04,Dart,51794,20749,2.4962166851414525,7
2021-04,Go,56358,23615,2.3865339826381535,5
2021-04,Haskell,12023,5399,2.2268938692350435,18
2021-04,Java,82773,35232,2.349369891008174,4
2021-04,JavaScript,211563,78363,2.699781784770874,1
2021-04,Julia,24716,9262,2.668538112718635,15
2021-04,Kotlin,33642,12424,2.7078235672891178,11
2021-04,Lua,14439,5802,2.4886246122026887,17
2021-04,Objective-C,433,182,2.379120879120879,21
2021-04,PHP,28280,11677,2.421854928491907,14
2021-04,Perl,7370,2623,2.8097598170034312,20
2021-04,Python,178775,70424,2.5385521981142793,2
2021-04,R,32489,12170,2.6695973705834017,12
2021-04,Ruby,12240,4943,2.4762290107222333,19
2021-04,Rust,39231,16460,2.3834143377885786,9
2021-04,Scala,23372,8898,2.6266576758822207,16
2021-04,Swift,30424,11916,2.5532057737495806,13
2021-04,TypeScript,131850,52635,2.5049871758335707,3
2021-05,C,37415,16380,2.284188034188034,10
2021-05,C#,50607,20007,2.529464687359424,8
2021-05,C++,50359,22448,2.243362437633642,6
2021-05,Dart,54022,23840,2.266023489932886,5
2021-05,Go,56626,22094,2.562958269213361,7
2021-05,Haskell,11472,4310,2.6617169373549885,19
2021-05,Java,94023,37712,2.4931851930420024,4
2021-05,JavaScript,210869,73110,2.884270277663794,1
2021-05,Julia,24593,10044,2.44852648347272,15
2021-05,Kotlin,32007,13194,2.42587539790814,11
2021-05,Lua,13959,5443,2.5645783575234247,17
2021-05,Objective-C,93,38,2.4473684210526314,21
2021-05,PHP,29772,10689,2.78529329216952,14
2021-05,Perl,7639,2918,2.617888965044551,20
2021-05,Python,170046,63711,2.6690210481706456,2
2021-05,R,30570,12656,2.4154551201011376,12
2021-05,Ruby,13181,5151,2.558920597942147,18
2021-05,Rust,42667,19925,2.1413801756587203,9
2021-05,Scala,22587,9070,2.490297684674752,16
2021-05,Swift,29857,11378,2.6240991386886976,13
2021-05,TypeScript,132737,53351,2.4879946017881576,3
2021-06,C,35350,14243,2.4819209436214282,10
2021-06,C#,49904,21294,2.343570958955574,7
2021-06,C++,49398,20277,2.4361591951472112,8
2021-06,Dart,50316,18720,2.687820512820513,9
2021-06,Go,54021,21831,2.4745087261234024,6
2021-06,Haskell,11181,4288,2.607509328358209,19
2021-06,Java,89473,32370,2.764071671300587,4
2021-06,JavaScript,210592,71812,2.9325460925750573,2
2021-06,Julia,24596,10315,2.3844886088221036,15
2021-06,Kotlin,33588,12559,2.6744167529261884,13
2021-06,Lua,15209,6672,2.2795263788968825,17
2021-06,PHP,29149,13838,2.106446018210724,11
2021-06,Perl,7015,3114,2.2527296082209376,20
2021-06,Python,176693,74132,2.383491609561323,1
2021-06,R,34323,12941,2.652267985472529,12
2021-06,Ruby,12923,4925,2.623959390862944,18
2021-06,Rust,41829,23020,1.8170721112076456,5
2021-06,Scala,21204,8508,2.4922425952045133,16
2021-06,Swift,31095,11854,2.6231651763117934,14
2021-06,TypeScript,134836,57624,2.339927807857837,3
2021-07,C,38446,14598,2.6336484449924646,10
2021-07,C#,47081,19172,2.45571667014396,8
2021-07,C++,43943,17207,2.5537862497820654,9
2021-07,Dart,54765,22276,2.458475489315856,6
2021-07,Go,54925,22900,2.398471615720524,5
2021-07,Haskell,11331,4513,2.5107467316640815,19
2021-07,Java,85877,35001,2.453558469758007,4
2021-07,JavaScript,201152,76115,2.6427379622938973,1
2021-07,Julia,25034,9528,2.6274139378673382,15
2021-07,Kotlin,33377,13390,2.4926811053024647,12
2021-07,Lua,15155,5914,2.5625634088603313,17
2021-07,PHP,29770,13642,2.1822313443776573,11
2021-07,Perl,7124,2971,2.3978458431504546,20
2021-07,Python,180417,68854,2.6202834984169403,2
2021-07,R,31860,12714,2.5058990089664936,13
2021-07,Ruby,12259,4569,2.6830816371197197,18
2021-07,Rust,44712,22044,2.0283070223189985,7
2021-07,Scala,21459,7989,2.6860683439729627,16
2021-07,Swift,30121,10807,2.787174979180161,14
2021-07,TypeScript,136846,57807,2.367291158510215,3
2021-08,C,35627,14476,2.461108040895275,10
2021-08,C#,51721,21754,2.377539762802243,5
2021-08,C++,49927,18958,2.633558392235468,9
2021-08,Dart,52146,18983,2.746984143707528,8
2021-08,Go,54037,20853,2.591329784683259,7
2021-08,Haskell,11038,4611,2.3938408154413358,19
2021-08,Java,87943,34090,2.579730126136697,4
2021-08,JavaScript,203695,66984,3.040950077630479,1
2021-08,Julia,23952,9219,2.598112593556785,15
2021-08,Kotlin,33264,13297,2.5016169060690383,11
2021-08,Lua,16725,6771,2.470093043863536,17
2021-08,PHP,26533,10860,2.443186003683241,13
2021-08,Perl,6672,2641,2.526315789473684,20
2021-08,Python,174090,65537,2.656362055022354,2
2021-08,R,31420,11990,2.6205170975813177,12
2021-08,Ruby,12875,5208,2.4721582181259603,18
2021-08,Rust,43340,20990,2.0647927584564076,6
2021-08,Scala,22349,8636,2.5878879110699398,16
2021-08,Swift,28308,10807,2.619413343203479,14
2021-08,TypeScript,132676,55155,2.405511739642825,3
2021-09,C,36821,15978,2.304481161597196,10
2021-09,C#,53239,19445,2.737927487786063,9
2021-09,C++,48037,20133,2.3859832116425768,8
2021-09,Dart,50926,21499,2.3687613377366388,5
2021-09,Go,57578,20982,2.7441616623772758,6
2021-09,Haskell,11657,5341,2.182550084253885,18
2021-09,Java,86503,36845,2.3477541050346042,4
2021-09,JavaScript,201670,73945,2.7272973155723848,1
2021-09,Julia,24818,9959,2.4920172708103223,15
2021-09,Kotlin,32568,12048,2.7031872509960158,12
2021-09,Lua,14854,6172,2.4066753078418666,17
2021-09,PHP,28569,11426,2.5003500787677226,13
2021-09,Perl,5995,2631,2.2786012922843026,20
2021-09,Python,175334,65869,2.661859144665928,2
2021-09,R,32292,12544,2.574298469387755,11
2021-09,Ruby,11082,4455,2.4875420875420877,19
2021-09,Rust,42807,20316,2.107058476077968,7
2021-09,Scala,21509,8951,2.402971735001676,16
2021-09,Swift,28237,10863,2.599374021909233,14
2021-09,TypeScript,130776,54108,2.4169438899977824,3
2021-10,C,38898,15460,2.5160413971539457,10
2021-10,C#,45656,18264,2.4997809899255365,8
2021-10,C++,44111,17528,2.516602008215427,9
2021-10,Dart,50631,20166,2.5107110978875333,6
2021-10,Go,58149,22567,2.5767270793636725,5
2021-10,Haskell,10900,4294,2.5384257102934327,18
2021-10,Java,81580,30967,2.63441728291407,4
2021-10,JavaScript,224242,69009,3.249460215334232,2
2021-10,Julia,24481,10081,2.4284297192738817,15
2021-10,Kotlin,30705,11322,2.711976682564918,14
2021-10,Lua,14474,5866,2.467439481759291,17
2021-10,PHP,27074,11553,2.343460573011339,13
2021-10,Perl,6395,2710,2.359778597785978,20
2021-10,Python,175261,74948,2.3384346480226292,1
2021-10,R,32984,13686,2.410054069852404,11
2021-10,Ruby,10891,4272,2.54939138576779,19
2021-10,Rust,41232,18865,2.1856347733898756,7
2021-10,Scala,23184,9974,2.32444355323842,16
2021-10,Swift,31688,12000,2.6406666666666667,12
2021-10,TypeScript,127369,51101,2.492495254495998,3
2021-11,C,37974,16787,2.262107583248943,10
2021-11,C#,49936,19543,2.5551860001023385,8
2021-11,C++,47812,19489,2.453281338190774,9
2021-11,Dart,52156,20450,2.5504156479217603,7
2021-11,Go,61480,25417,2.418853523232482,5
2021-11,Haskell,10871,4538,2.395548699867783,18
2021-11,Java,87983,33744,2.6073672356567092,4
2021-11,JavaScript,210948,71468,2.9516426932333353,1
2021-11,Julia,27335,10440,2.618295019157088,14
2021-11,Kotlin,34369,13947,2.464257546425755,11
2021-11,Lua,16196,6164,2.627514600908501,17
2021-11,PHP,25459,9679,2.630333712160347,16
2021-11,Perl,6658,2537,2.6243594797004337,20
2021-11,Python,172148,67295,2.5581098149936845,2
2021-11,R,34089,13789,2.472187975922837,12
2021-11,Ruby,10913,3888,2.806841563786008,19
2021-11,Rust,43436,21652,2.006096434509514,6
2021-11,Scala,23490,9830,2.389623601220753,15
2021-11,Swift,29782,12578,2.3677850214660516,13
2021-11,TypeScript,130629,55381,2.358733139524386,3
2021-12,C,38153,15850,2.4071293375394323,10
2021-12,C#,50848,21301,2.387117975681893,7
2021-12,C++,45314,17223,2.631016663763572,9
2021-12,Dart,49492,20333,2.434072689716225,8
2021-12,Go,61697,23834,2.588612905932701,6
2021-12,Haskell,11535,4906,2.3512026090501426,18
2021-12,Java,97338,42330,2.29950389794472,4
2021-12,JavaScript,221058,79395,2.7842811260154923,1
2021-12,Julia,25485,9667,2.6362884038481433,14
2021-12,Kotlin,30891,12265,2.5186302486750916,13
2021-12,Lua,15539,6076,2.5574391046741276,17
2021-12,PHP,25312,9493,2.6663857579268937,15
2021-12,Perl,5884,2312,2.5449826989619377,20
2021-12,Python,179406,78896,2.273955587102008,2
2021-12,R,32025,14100,2.271276595744681,11
2021-12,Ruby,11050,4602,2.401129943502825,19
2021-12,Rust,43998,24133,1.8231467285459744,5
2021-12,Scala,20288,7255,2.7964162646450723,16
2021-12,Swift,30009,12352,2.429485103626943,12
2021-12,TypeScript,140211,55836,2.511121856866538,3
2022-01,C,37980,15355,2.4734614132204493,10
2022-01,C#,56028,23815,2.3526348939743857,6
2022-01,C++,49893,21276,2.3450366610265085,8
2022-01,Dart,55612,21911,2.5380858929304915,7
2022-01,Go,65970,26429,2.496121684513224,5
2022-01,Haskell,12292,5177,2.3743480780374733,18
2022-01,Java,86169,30745,2.80269962595544,4
2022-01,JavaScript,221457,78525,2.8202101241642787,1
2022-01,Julia,27511,10990,2.503275705186533,14
2022-01,Kotlin,32847,12167,2.6996794608366894,13
2022-01,Lua,16144,6721,2.402023508406487,17
2022-01,PHP,25044,9730,2.573895169578623,15
2022-01,Perl,6611,2409,2.7442922374429224,20
2022-01,Python,179991,73366,2.4533298803260366,2
2022-01,R,31934,14061,2.271104473366048,11
2022-01,Ruby,10531,3957,2.661359615870609,19
2022-01,Rust,47054,21254,2.213889150277595,9
2022-01,Scala,22663,8702,2.6043438290048266,16
2022-01,Swift,30431,13768,2.2102701917489833,12
2022-01,TypeScript,146134,58291,2.5069736322931497,3
2022-02,C,40611,16249,2.499292264139332,10
2022-02,C#,53623,21074,2.544509822530132,8
2022-02,C++,50537,19079,2.6488285549557107,9
2022-02,Dart,57716,23802,2.424838248886648,6
2022-02,Go,63247,24046,2.6302503534891457,5
2022-02,Haskell,11804,4640,2.543965517241379,18
2022-02,Java,91876,35397,2.595587196655084,4
2022-02,JavaScript,236989,78600,3.0151272264631044,1
2022-02,Julia,25496,9108,2.7992973210364513,15
2022-02,Kotlin,35588,14611,2.435699130791869,11
2022-02,Lua,14452,5895,2.4515691263782866,17
2022-02,PHP,26198,11026,2.376020315617631,14
2022-02,Perl,5738,2373,2.4180362410450904,20
2022-02,Python,184716,71716,2.5756595459869485,2
2022-02,R,33542,12028,2.788659793814433,13
2022-02,Ruby,9867,4465,2.209854423292273,19
2022-02,Rust,46518,22242,2.0914486107364447,7
2022-02,Scala,22660,8989,2.5208588274557795,16
2022-02,Swift,31192,12577,2.4800826906257454,12
2022-02,TypeScript,146978,63481,2.3153069422346846,3
2022-03,C,38702,14924,2.5932725810774593,10
2022-03,C#,54187,24006,2.25722735982671,7
2022-03,C++,50563,21283,2.3757459004839543,9
2022-03,Dart,59140,22661,2.609770089581219,8
2022-03,Go,63633,24802,2.5656398677526004,5
2022-03,Haskell,12592,4710,2.673460721868365,18
2022-03,Java,98112,34538,2.8406972030806648,4
2022-03,JavaScript,236995,89082,2.660414000583732,1
2022-03,Julia,25307,11186,2.2623815483640266,14
2022-03,Kotlin,34634,12931,2.678369808986157,13
2022-03,Lua,16901,6665,2.5357839459864966,17
2022-03,PHP,25306,9950,2.543316582914573,15
2022-03,Perl,5846,2334,2.50471293916024,20
2022-03,Python,195315,79400,2.4598866498740555,2
2022-03,R,32860,13140,2.5007610350076104,12
2022-03,Ruby,10143,3789,2.676959619952494,19
2022-03,Rust,45405,24736,1.835583764553687,6
2022-03,Scala,22146,9622,2.3016004988567866,16
2022-03,Swift,32578,13279,2.4533473906167633,11
2022-03,TypeScript,151586,69324,2.1866308926201605,3
2022-04,C,37424,15518,2.411650985951798,10
2022-04,C#,54124,20402,2.6528771689050092,9
2022-04,C++,54621,23152,2.359234623358673,6
2022-04,Dart,55876,21415,2.609199159467663,8
2022-04,Go,65141,26176,2.4885773227383865,5
2022-04,Haskell,12145,5374,2.2599553405284705,18
2022-04,Java,97492,36826,2.64736870689187,4
2022-04,JavaScript,218182,69415,3.1431534970827633,3
2022-04,Julia,27732,11115,2.4950067476383264,15
2022-04,Kotlin,34623,13853,2.4993142279650615,12
2022-04,Lua,16076,6715,2.3940431868950114,17
2022-04,PHP,28044,11690,2.398973481608212,14
2022-04,Perl,6166,2288,2.69493006993007,20
2022-04,Python,207449,91231,2.2738871655467987,1
2022-04,R,34891,13046,2.6744596044764677,13
2022-04,Ruby,10607,4162,2.5485343584814992,19
2022-04,Rust,47425,21829,2.172568601401805,7
2022-04,Scala,23289,9345,2.492134831460674,16
2022-04,Swift,33794,14689,2.3006331268296005,11
2022-04,TypeScript,161383,72141,2.2370496666250816,2
2022-05,C,37072,14284,2.595351442173061,11
2022-05,C#,52923,20832,2.5404665898617513,8
2022-05,C++,51170,21859,2.340912210073654,7
2022-05,Dart,56444,20808,2.7126105344098423,9
2022-05,Go,66989,25442,2.633008411288421,5
2022-05,Haskell,13289,5549,2.3948459181834565,18
2022-05,Java,91018,34075,2.671107850330154,4
2022-05,JavaScript,230412,83621,2.755432247880317,1
2022-05,Julia,28163,11973,2.3522091372254237,14
2022-05,Kotlin,37265,15398,2.4201194960384464,10
2022-05,Lua,17071,6126,2.786647078028077,17
2022-05,PHP,26862,11344,2.3679478138222847,15
2022-05,Perl,5954,2489,2.392125351546806,20
2022-05,Python,202142,83245,2.4282779746531324,2
2022-05,R,33652,12847,2.6194442282244883,13
2022-05,Ruby,10160,4319,2.35239638805279,19
2022-05,Rust,50017,22728,2.2006775783174937,6
2022-05,Scala,23233,8863,2.621347173643236,16
2022-05,Swift,32518,12994,2.5025396336770815,12
2022-05,TypeScript,165100,70494,2.3420432944647773,3
2022-06,C,41772,15932,2.6218930454431333,10
2022-06,C#,58145,23834,2.43958210959134,6
2022-06,C++,54660,21766,2.51125608747588,9
2022-06,Dart,58764,23733,2.476046011882189,7
2022-06,Go,67330,28628,2.3518932513623025,5
2022-06,Haskell,12971,5260,2.4659695817490492,18
2022-06,Java,95277,38004,2.5070255762551312,4
2022-06,JavaScript,234468,83683,2.801859397966134,1
2022-06,Julia,29079,11657,2.4945526293214377,14
2022-06,Kotlin,34214,14381,2.3791113274459357,11
2022-06,Lua,16171,6385,2.53265465935787,17
2022-06,PHP,25924,9552,2.7139865996649917,16
2022-06,Perl,5788,2419,2.3927242662257133,20
2022-06,Python,189795,83652,2.268863864581839,2
2022-06,R,34596,13470,2.5683741648106904,12
2022-06,Ruby,9538,3665,2.602455661664393,19
2022-06,Rust,48770,22208,2.196055475504323,8
2022-06,Scala,23914,10449,2.2886400612498803,15
2022-06,Swift,32295,12291,2.6275323407371247,13
2022-06,TypeScript,154464,66041,2.3389106767008374,3
2022-07,C,40117,17453,2.2985733111785938,10
2022-07,C#,51835,20432,2.5369518402505875,8
2022-07,C++,50044,19441,2.5741474204001853,9
2022-07,Dart,58381,22660,2.5763901147396293,5
2022-07,Go,60402,22014,2.7437994003815755,7
2022-07,Haskell,11984,4737,2.529871226514672,18
2022-07,Java,92731,36025,2.5740735600277587,4
2022-07,JavaScript,237310,82282,2.8841058797792956,2
2022-07,Julia,28570,10864,2.6297864506627393,14
2022-07,Kotlin,37007,16080,2.3014303482587066,11
2022-07,Lua,16656,6712,2.4815256257449345,17
2022-07,PHP,23107,9575,2.4132637075718018,15
2022-07,Perl,5288,2159,2.449282075034738,20
2022-07,Python,200261,83266,2.405075300843081,1
2022-07,R,37255,16071,2.318150706241055,12
2022-07,Ruby,9221,3209,2.8734808351511374,19
2022-07,Rust,48968,22595,2.1672051338791767,6
2022-07,Scala,24516,9076,2.701189951520494,16
2022-07,Swift,31195,13085,2.3840275124188,13
2022-07,TypeScript,154471,63709,2.424633882183051,3
2022-08,C,40558,14729,2.753615316722113,10
2022-08,C#,54972,22976,2.39258356545961,8
2022-08,C++,50562,19880,2.5433601609657948,9
2022-08,Dart,58777,23819,2.4676518745539275,6
2022-08,Go,64536,23890,2.701381331100879,5
2022-08,Haskell,12499,4737,2.6385898247836184,18
2022-08,Java,95381,36019,2.648074627280047,4
2022-08,JavaScript,219737,76858,2.8589997137578393,2
2022-08,Julia,28025,11695,2.3963232150491662,14
2022-08,Kotlin,34539,13888,2.4869671658986174,12
2022-08,Lua,15766,6133,2.5706831893037667,17
2022-08,PHP,23900,9754,2.4502768095140457,15
2022-08,Perl,5323,2220,2.3977477477477476,20
2022-08,Python,204237,79495,2.5691804516007295,1
2022-08,R,35912,14169,2.534547251041005,11
2022-08,Ruby,8983,3461,2.595492632187229,19
2022-08,Rust,51253,23763,2.1568404662710936,7
2022-08,Scala,22287,8860,2.5154627539503385,16
2022-08,Swift,32037,13863,2.3109716511577583,13
2022-08,TypeScript,151145,63726,2.371794871794872,3
2022-09,C,42092,18953,2.2208621326439086,10
2022-09,C#,52894,20705,2.554648635595267,7
2022-09,C++,50478,19506,2.5878191325745923,9
2022-09,Dart,58263,24551,2.3731416235591216,5
2022-09,Go,63163,24258,2.603800807980872,6
2022-09,Haskell,13006,5690,2.2857644991212656,18
2022-09,Java,87503,32810,2.6669612922889363,4
2022-09,JavaScript,245730,87801,2.7987152765913828,2
2022-09,Julia,24555,9384,2.616687979539642,15
2022-09,Kotlin,34677,15749,2.2018540859737126,11
2022-09,Lua,14858,5806,2.5590768170857734,17
2022-09,PHP,24228,9936,2.4384057971014492,14
2022-09,Perl,5036,1944,2.590534979423868,20
2022-09,Python,201057,93623,2.1475171699261932,1
2022-09,R,35203,14043,2.5068005411949015,13
2022-09,Ruby,8522,3084,2.7632944228274967,19
2022-09,Rust,44350,19542,2.2694708832258725,8
2022-09,Scala,18721,8279,2.261263437613238,16
2022-09,Swift,33797,14870,2.2728312037659717,12
2022-09,TypeScript,148104,57569,2.57263457763727,3
2022-10,C,39345,16104,2.4431818181818183,10
2022-10,C#,54702,20819,2.627503722561122,9
2022-10,C++,52089,21521,2.420380093861809,8
2022-10,Dart,58527,22596,2.590148698884758,7
2022-10,Go,64045,27037,2.36879091615194,6
2022-10,Haskell,12581,5114,2.460109503324208,18
2022-10,Java,84062,31632,2.6574987354577644,4
2022-10,JavaScript,234343,86035,2.7238100772941243,2
2022-10,Julia,27932,10285,2.715799708313077,14
2022-10,Kotlin,36216,13266,2.729986431478969,11
2022-10,Lua,16766,6850,2.4475912408759126,17
2022-10,PHP,24273,8717,2.7845589078811517,16
2022-10,Perl,4728,1819,2.5992303463441453,20
2022-10,Python,198971,88308,2.253148072654799,1
2022-10,R,36057,13009,2.7716965177953723,12
2022-10,Ruby,8262,3514,2.3511667615253273,19
2022-10,Rust,50793,27606,1.8399261030210823,5
2022-10,Scala,22303,9428,2.365613067458634,15
2022-10,Swift,33453,12364,2.7056777741831124,13
2022-10,TypeScript,151087,62054,2.4347664936990365,3
2022-11,C,39251,13184,2.977169296116505,12
2022-11,C#,50159,19881,2.52296162164881,8
2022-11,C++,50442,19255,2.619683199169047,9
2022-11,Dart,58575,25470,2.2997644287396937,6
2022-11,Go,64035,25383,2.522751447819407,7
2022-11,Haskell,13693,5463,2.5064982610287387,18
2022-11,Java,87858,31885,2.7554649521718675,4
2022-11,JavaScript,257538,92016,2.7988393322900365,1
2022-11,Julia,26254,10717,2.449752729308575,14
2022-11,Kotlin,37343,15440,2.4185880829015542,10
2022-11,Lua,16467,6086,2.7057180414065067,17
2022-11,PHP,24118,9637,2.502646051675833,16
2022-11,Perl,4476,2015,2.2213399503722084,20
2022-11,Python,200037,82299,2.430612765647213,2
2022-11,R,36073,14401,2.504895493368516,11
2022-11,Ruby,7392,2922,2.529774127310062,19
2022-11,Rust,48534,26328,1.843436645396536,5
2022-11,Scala,21799,10016,2.176417731629393,15
2022-11,Swift,33015,12355,2.6721974908943746,13
2022-11,TypeScript,147816,59823,2.470889122912592,3
2022-12,C,40301,16463,2.4479742452772886,10
2022-12,C#,57178,22119,2.585017405850174,8
2022-12,C++,54830,22744,2.410745691171298,6
