month,language,push_events,unique_actors,month_total,share,share_pct
2013-04,C,12317,4824,257790,0.047779200124132,4.777920012413205
2013-04,C#,15688,5665,257790,0.060855735288413,6.085573528841305
2013-04,C++,13683,5072,257790,0.0530780868148492,5.3078086814849295
2013-04,Dart,1817,721,257790,0.0070483727064665,0.7048372706466504
2013-04,Go,6413,2452,257790,0.0248768377361418,2.487683773614182
2013-04,Haskell,3298,1270,257790,0.0127933589355677,1.279335893556771
2013-04,Java,35010,12821,257790,0.1358082159897591,13.580821598975913
2013-04,JavaScript,48430,17581,257790,0.1878660925559564,18.78660925559564
2013-04,Lua,4767,1955,257790,0.0184917956476201,1.849179564762016
2013-04,Objective-C,10549,4412,257790,0.0409209046122813,4.092090461228132
2013-04,PHP,20884,8408,257790,0.0810116761705264,8.10116761705264
2013-04,Perl,7731,3091,257790,0.029989526358664,2.9989526358664027
2013-04,Python,40660,16749,257790,0.1577252802668839,15.77252802668839
2013-04,R,8332,3344,257790,0.0323208813375227,3.232088133752279
2013-04,Ruby,13743,5457,257790,0.0533108344000931,5.33108344000931
2013-04,Scala,8161,3110,257790,0.0316575507195779,3.165755071957795
2013-04,TypeScript,6307,2405,257790,0.0244656503355444,2.4465650335544438
2013-05,C,12769,4963,264467,0.0482820162818045,4.828201628180453
2013-05,C#,16225,6058,264467,0.0613498092389598,6.134980923895987
2013-05,C++,13140,5192,264467,0.049684837805851,4.968483780585101
2013-05,Dart,2104,794,264467,0.0079556239530829,0.7955623953082993
2013-05,Go,6583,2719,264467,0.0248915743741185,2.489157437411851
2013-05,Haskell,3365,1271,264467,0.0127237046588043,1.2723704658804311
2013-05,Java,34952,13446,264467,0.132160156087527,13.2160156087527
2013-05,JavaScript,51710,20910,264467,0.1955253396454,19.55253396454
2013-05,Lua,4869,2065,264467,0.0184106145568256,1.8410614556825613
2013-05,Objective-C,10474,4025,264467,0.0396041850211935,3.960418502119357
2013-05,PHP,21921,9039,264467,0.0828874680016788,8.288746800167884
2013-05,Perl,7603,2918,264467,0.0287483882677233,2.8748388267723386
2013-05,Python,41087,16399,264467,0.1553577573005327,15.535775730053276
2013-05,R,8525,3252,264467,0.0322346455323348,3.2234645532334847
2013-05,Ruby,12778,5111,264467,0.0483160469926304,4.831604699263046
2013-05,Scala,9016,3731,264467,0.0340912098673936,3.409120986739366
2013-05,TypeScript,7346,2873,264467,0.0277766224141386,2.7776622414138625
2013-06,C,12694,5441,269275,0.0471413981988673,4.714139819886733
2013-06,C#,16723,6155,269275,0.0621037972333116,6.210379723331167
2013-06,C++,13625,5475,269275,0.0505988301921827,5.059883019218272
2013-06,Dart,2511,1062,269275,0.0093250394578033,0.932503945780336
2013-06,Go,7397,3000,269275,0.0274700584903908,2.7470058490390867
2013-06,Haskell,3586,1320,269275,0.0133172407390214,1.3317240739021443
2013-06,Java,35042,14366,269275,0.1301346207408782,13.013462074087828
2013-06,JavaScript,53140,19657,269275,0.1973447219385386,19.734472193853865
2013-06,Lua,4901,2031,269275,0.018200724166744,1.8200724166744036
2013-06,Objective-C,10722,3670,269275,0.0398180298950886,3.981802989508866
2013-06,PHP,21560,8727,269275,0.0800668461609878,8.006684616098783
2013-06,Perl,8249,3252,269275,0.0306341101104818,3.063411011048185
2013-06,Python,39849,15997,269275,0.1479862594002413,14.798625940024138
2013-06,R,8697,3223,269275,0.0322978367839569,3.2297836783956924
2013-06,Ruby,13675,6047,269275,0.0507845139727044,5.078451397270448
2013-06,Scala,9150,3610,269275,0.0339801318354841,3.398013183548417
2013-06,TypeScript,7754,3141,269275,0.0287958406833163,2.8795840683316314
2013-07,C,13675,5207,272861,0.0501170925856021,5.011709258560219
2013-07,C#,16108,7013,272861,0.0590337204657316,5.903372046573164
2013-07,C++,13381,5620,272861,0.0490396209058824,4.903962090588248
2013-07,Dart,2718,1167,272861,0.0099611157329189,0.996111573291896
2013-07,Go,7628,2801,272861,0.0279556257581699,2.795562575816991
2013-07,Haskell,3577,1462,272861,0.0131092387699231,1.3109238769923148
2013-07,Java,36231,14876,272861,0.1327818926119892,13.278189261198923
2013-07,JavaScript,53454,18497,272861,0.1959019427474062,19.590194274740615
2013-07,Lua,5153,1929,272861,0.0188850733523662,1.8885073352366224
2013-07,Objective-C,10669,4247,272861,0.0391004943909169,3.9100494390916976
2013-07,PHP,19870,7371,272861,0.0728209601225532,7.282096012255323
2013-07,Perl,8066,3159,272861,0.0295608386687727,2.9560838668772744
2013-07,Python,41823,16223,272861,0.1532758437446172,15.327584374461722
2013-07,R,9275,3687,272861,0.0339916660863956,3.399166608639564
2013-07,Ruby,13244,5385,272861,0.0485375337626117,4.8537533762611735
2013-07,Scala,9449,3834,272861,0.034629353407046,3.462935340704608
2013-07,TypeScript,8540,3409,272861,0.0312979868870963,3.129798688709636
2013-08,C,14379,5887,276257,0.0520493598352258,5.2049359835225895
2013-08,C#,16371,6542,276257,0.0592600368497449,5.926003684974498
2013-08,C++,14139,5430,276257,0.0511806035684163,5.118060356841637
2013-08,Dart,3007,1189,276257,0.0108847920595677,1.088479205956772
2013-08,Go,7995,3013,276257,0.0289404431380924,2.894044313809243
2013-08,Haskell,3451,1371,276257,0.0124919911531653,1.249199115316535
2013-08,Java,36269,15770,276257,0.1312871710038116,13.128717100381168
2013-08,JavaScript,52926,17308,276257,0.1915824757381713,19.15824757381713
2013-08,Lua,5024,1928,276257,0.0181859645185461,1.8185964518546136
2013-08,Objective-C,11000,4553,276257,0.0398179955621034,3.98179955621034
2013-08,PHP,20966,8154,276257,0.0758930995413691,7.589309954136909
2013-08,Perl,7912,3164,276257,0.0286399982624874,2.8639998262487465
2013-08,Python,42163,19591,276257,0.1526223769895423,15.262237698954234
2013-08,R,8770,3451,276257,0.0317458019163315,3.1745801916331526
2013-08,Ruby,13456,5069,276257,0.0487082680257875,4.870826802578758
2013-08,Scala,9581,3623,276257,0.034681474134592,3.4681474134592065
2013-08,TypeScript,8848,3816,276257,0.0320281477030446,3.202814770304463
2013-09,C,13232,5769,280619,0.0471529012647041,4.715290126470411
2013-09,C#,16816,7065,280619,0.0599246665407545,5.992466654075455
2013-09,C++,14505,5589,280619,0.0516893011520959,5.168930115209591
2013-09,Dart,3298,1272,280619,0.0117525898103834,1.1752589810383474
2013-09,Go,8229,3355,280619,0.0293244577166906,2.93244577166906
2013-09,Haskell,3337,1277,280619,0.0118915682829744,1.1891568282974423
2013-09,Java,35141,14630,280619,0.1252267309056051,12.52267309056051
2013-09,JavaScript,60908,21334,280619,0.2170487386812724,21.704873868127248
2013-09,Lua,5152,2093,280619,0.0183594125843225,1.835941258432252
2013-09,Objective-C,10226,3857,280619,0.0364408682234631,3.644086822346313
2013-09,PHP,20396,8163,280619,0.0726821776144879,7.268217761448797
2013-09,Perl,8162,2925,280619,0.0290856998278805,2.908569982788051
2013-09,Python,38681,15094,280619,0.1378416999561683,13.784169995616832
2013-09,R,9099,3333,280619,0.0324247467206425,3.2424746720642577
2013-09,Ruby,15315,5994,280619,0.0545757771212925,5.4575777121292575
2013-09,Scala,8651,3489,280619,0.0308282760611362,3.0828276061136277
2013-09,TypeScript,9471,3746,280619,0.0337503875361254,3.375038753612549
2013-10,C,13963,5334,286907,0.0486673381966978,4.866733819669788
2013-10,C#,16396,6575,286907,0.0571474380199855,5.714743801998557
2013-10,C++,13889,5156,286907,0.0484094148975103,4.840941489751034
2013-10,Dart,4062,1556,286907,0.0141578978554026,1.415789785540262
2013-10,Go,8710,3683,286907,0.0303582694043714,3.035826940437145
2013-10,Haskell,3456,1482,286907,0.0120457151620559,1.2045715162055997
2013-10,Java,35703,14749,286907,0.1244410209580107,12.444102095801078
2013-10,JavaScript,62510,24723,286907,0.2178754788136922,21.787547881369225
2013-10,Lua,5125,2119,286907,0.0178629311937317,1.7862931193731766
2013-10,Objective-C,10299,3984,286907,0.0358966494369255,3.589664943692555
2013-10,PHP,21036,8211,286907,0.0733199259690422,7.331992596904223
2013-10,Perl,7625,3283,286907,0.0265765561662838,2.657655616628385
2013-10,Python,40701,18820,286907,0.1418613000031369,14.18613000031369
2013-10,R,9506,3678,286907,0.033132687595632,3.313268759563203
2013-10,Ruby,13385,5190,286907,0.0466527481030438,4.665274810304385
2013-10,Scala,9442,3912,286907,0.0329096187963347,3.2909618796334703
2013-10,TypeScript,11099,4270,286907,0.0386850094281422,3.8685009428142223
2013-11,C,14725,5855,295609,0.0498124211373808,4.981242113738079
2013-11,C#,17904,6484,295609,0.0605664915479569,6.056649154795693
2013-11,C++,15332,6315,295609,0.0518658092277298,5.186580922772988
2013-11,Dart,3967,1591,295609,0.0134197537963999,1.3419753796399976
2013-11,Go,8775,3350,295609,0.029684481866249,2.9684481866249
2013-11,Haskell,3849,1486,295609,0.0130205778579136,1.3020577857913662
2013-11,Java,36548,13455,295609,0.1236362898287941,12.363628982879412
2013-11,JavaScript,59189,21993,295609,0.200227327314121,20.022732731412106
2013-11,Lua,5462,2102,295609,0.0184771099662053,1.847710996620536
2013-11,Objective-C,9927,3819,295609,0.033581521536895,3.3581521536895016
2013-11,PHP,23046,8696,295609,0.0779610904945384,7.79610904945384
2013-11,Perl,8245,3019,295609,0.0278915729899969,2.789157298999692
2013-11,Python,44419,18463,295609,0.1502626780646056,15.02626780646056
2013-11,R,9318,3924,295609,0.0315213677526732,3.152136775267329
2013-11,Ruby,14829,6095,295609,0.0501642372187585,5.016423721875856
2013-11,Scala,8848,3563,295609,0.0299314296926006,2.9931429692600697
2013-11,TypeScript,11226,4688,295609,0.0379758397071807,3.797583970718077
2013-12,C,14536,6171,306569,0.0474151006788031,4.741510067880314
2013-12,C#,17972,7939,306569,0.058623017982901,5.862301798290108
2013-12,C++,14992,6244,306569,0.0489025309147369,4.8902530914736975
2013-12,Dart,4485,1730,306569,0.0146296592284281,1.4629659228428185
2013-12,Go,9667,3854,306569,0.0315328686201148,3.153286862011488
2013-12,Haskell,3824,1424,306569,0.0124735377680065,1.247353776800655
2013-12,Java,39190,14852,306569,0.1278341906715943,12.783419067159432
2013-12,JavaScript,63657,23225,306569,0.2076433037913161,20.76433037913161
2013-12,Lua,5809,2471,306569,0.0189484259660957,1.8948425966095723
2013-12,Objective-C,10657,5008,306569,0.0347621579481291,3.476215794812913
2013-12,PHP,23430,10071,306569,0.0764265140963372,7.642651409633721
2013-12,Perl,8107,3891,306569,0.0264442914971833,2.6444291497183343
2013-12,Python,44570,20439,306569,0.1453832579288838,14.538325792888388
2013-12,R,9116,3702,306569,0.0297355570850281,2.9735557085028166
2013-12,Ruby,14728,6733,306569,0.0480413870939331,4.804138709393317
2013-12,Scala,9821,3758,306569,0.0320352025155837,3.203520251558377
2013-12,TypeScript,12008,4752,306569,0.0391689962129243,3.9168996212924334
2014-01,C,15003,5773,319018,0.0470286943056504,4.702869430565047
2014-01,C#,19268,7521,319018,0.0603978458895736,6.039784588957363
2014-01,C++,16634,5985,319018,0.0521412584869819,5.214125848698192
2014-01,Dart,5113,2148,319018,0.0160273088038919,1.6027308803891942
2014-01,Go,10911,3753,319018,0.0342018318715558,3.420183187155584
2014-01,Haskell,3654,1283,319018,0.0114538991530258,1.1453899153025848
2014-01,Java,42093,15410,319018,0.1319455328539455,13.194553285394557
2014-01,JavaScript,61946,24598,319018,0.194177131070974,19.41771310709741
2014-01,Julia,332,130,319018,0.0010406936285726,0.1040693628572682
2014-01,Lua,5703,2431,319018,0.0178767342281626,1.7876734228162674
2014-01,Objective-C,11542,4767,319018,0.0361797766897165,3.617977668971657
2014-01,PHP,24729,9621,319018,0.0775160022318489,7.751600223184899
2014-01,Perl,8862,3707,319018,0.027778996796419,2.777899679641901
2014-01,Python,45971,19655,319018,0.1441015867443216,14.410158674432164
2014-01,R,10228,3986,319018,0.0320608868465102,3.206088684651023
2014-01,Ruby,13823,5601,319018,0.043329843457109,4.3329843457109005
2014-01,Scala,9612,3748,319018,0.030129961318797,3.012996131879706
2014-01,TypeScript,13594,5570,319018,0.0426120156229429,4.261201562294291
2014-02,C,15792,6112,331732,0.0476046929449073,4.760469294490734
2014-02,C#,18419,8152,331732,0.0555237360278779,5.552373602787792
2014-02,C++,16953,6791,331732,0.05110450604705,5.110450604705004
2014-02,Dart,5864,2155,331732,0.0176769199233115,1.767691992331159
2014-02,Go,11291,4468,331732,0.0340365114007693,3.4036511400769296
2014-02,Haskell,3804,1700,331732,0.0114670878902246,1.146708789022464
2014-02,Java,41345,15175,331732,0.1246337404893106,12.463374048931064
2014-02,JavaScript,66074,22444,331732,0.1991788552204791,19.91788552204792
2014-02,Julia,560,222,331732,0.0016881096788974,0.1688109678897423
2014-02,Lua,5843,2360,331732,0.0176136158103529,1.7613615810352936
2014-02,Objective-C,11060,4509,331732,0.0333401661582241,3.334016615822412
2014-02,PHP,25238,9879,331732,0.0760794858500235,7.607948585002351
2014-02,Perl,9149,3404,331732,0.0275794918789866,2.757949187898665
2014-02,Python,49606,21826,331732,0.1495363727346171,14.953637273461707
2014-02,R,10725,5181,331732,0.0323303148324551,3.233031483245512
2014-02,Ruby,14595,5737,331732,0.043996358506264,4.399635850626409
2014-02,Scala,9742,3629,331732,0.0293670794496762,2.9367079449676243
2014-02,TypeScript,15672,6368,331732,0.0472429551565721,4.724295515657218
2014-03,C,15075,6354,343366,0.0439035897555378,4.390358975553782
2014-03,C#,21509,9497,343366,0.0626416127397587,6.264161273975874
2014-03,C++,17192,6393,343366,0.0500690225590186,5.006902255901865
2014-03,Dart,6670,2521,343366,0.019425336230145,1.9425336230145087
2014-03,Go,13448,4744,343366,0.0391652056406283,3.9165205640628367
2014-03,Haskell,4286,1581,343366,0.0124823075086059,1.2482307508605976
2014-03,Java,42185,16626,343366,0.1228572427089461,12.285724270894612
2014-03,JavaScript,63445,22669,343366,0.1847736817273696,18.477368172736963
2014-03,Julia,764,302,343366,0.0022250310164663,0.2225031016466394
2014-03,Lua,5884,2299,343366,0.0171362336399061,1.7136233639906104
2014-03,Objective-C,11408,4621,343366,0.0332240233453516,3.3224023345351608
2014-03,PHP,24841,9182,343366,0.0723455438220441,7.234554382204411
2014-03,Perl,9260,3918,343366,0.0269683078697366,2.6968307869736665
2014-03,Python,53345,20700,343366,0.1553590046772248,15.535900467722488
2014-03,R,10751,4357,343366,0.031310613164961,3.1310613164961003
2014-03,Ruby,15874,5991,343366,0.0462305528211878,4.623055282118789
2014-03,Scala,10753,4293,343366,0.0313164378534857,3.1316437853485786
2014-03,TypeScript,16676,6098,343366,0.0485662529196251,4.856625291962512
2014-04,C,15253,5607,352821,0.0432315536773604,4.323155367736047
2014-04,C#,20047,7780,352821,0.0568191802642133,5.6819180264213305
2014-04,C++,17006,6845,352821,0.0482000787934958,4.8200078793495855
2014-04,Dart,7138,2839,352821,0.0202312220644462,2.023122206444628
2014-04,Go,13125,5286,352821,0.0372001666567466,3.7200166656746623
2014-04,Haskell,4161,1754,352821,0.0117935156920931,1.1793515692093155
2014-04,Java,44986,17915,352821,0.1275037483596497,12.750374835964978
2014-04,JavaScript,68545,22641,352821,0.1942769846466055,19.42769846466055
2014-04,Julia,972,378,352821,0.0027549380564082,0.2754938056408207
2014-04,Lua,6399,2675,352821,0.0181366755380206,1.8136675538020692
2014-04,Objective-C,10925,4131,352821,0.0309647101504729,3.0964710150472903
2014-04,PHP,23546,9647,352821,0.0667363904076004,6.673639040760046
2014-04,Perl,9838,3714,352821,0.0278838277766912,2.78838277766913
2014-04,Python,55074,22442,352821,0.1560961507393267,15.609615073932671
2014-04,R,11020,4315,352821,0.0312339684996074,3.123396849960745
2014-04,Ruby,15399,5412,352821,0.0436453612455041,4.364536124550409
2014-04,Scala,10591,3826,352821,0.030018054480884,3.0018054480884078
2014-04,TypeScript,18796,7994,352821,0.0532734729508731,5.327347295087311
2014-05,C,16966,7252,359553,0.0471863675174452,4.718636751744527
2014-05,C#,19647,8160,359553,0.0546428482031856,5.4642848203185626
2014-05,C++,18511,7414,359553,0.0514833696283997,5.148336962839971
2014-05,Dart,7473,2932,359553,0.0207841403075485,2.0784140307548538
2014-05,Go,12884,5265,359553,0.0358333820048782,3.583338200487828
2014-05,Haskell,4441,1845,359553,0.0123514474917466,1.2351447491746697
2014-05,Java,43202,16307,359553,0.1201547477006171,12.015474770061717
2014-05,JavaScript,69668,23763,359553,0.1937628110459376,19.37628110459376
2014-05,Julia,1257,465,359553,0.0034960075426988,0.3496007542698851
2014-05,Lua,6349,2628,359553,0.0176580365064399,1.765803650643994
2014-05,Objective-C,12217,5259,359553,0.0339783008346474,3.3978300834647466
2014-05,PHP,26553,11033,359553,0.0738500304544809,7.385003045448098
2014-05,Perl,8996,3528,359553,0.0250199553334278,2.501995533342789
2014-05,Python,52785,23009,359553,0.1468072857130937,14.680728571309375
2014-05,R,11556,4433,359553,0.0321399070512553,3.2139907051255308
2014-05,Ruby,15925,6821,359553,0.0442911059009381,4.429110590093811
2014-05,Scala,12107,5201,359553,0.033672365409272,3.367236540927207
2014-05,TypeScript,19016,7835,359553,0.0528878913539867,5.288789135398676
2014-06,C,17242,6513,363762,0.0473991236027952,4.739912360279523
2014-06,C#,22694,8753,363762,0.0623869453103952,6.238694531039526
2014-06,C++,18435,7136,363762,0.0506787404951589,5.0678740495158925
2014-06,Dart,8458,3589,363762,0.0232514666182833,2.3251466618283385
2014-06,Go,15144,6512,363762,0.0416316162765764,4.163161627657645
2014-06,Haskell,4342,1764,363762,0.0119363759820981,1.1936375982098184
2014-06,Java,41587,16153,363762,0.114324750798599,11.432475079859907
2014-06,JavaScript,69427,23440,363762,0.190858308454429,19.0858308454429
2014-06,Julia,1423,541,363762,0.0039118984390892,0.3911898439089294
2014-06,Lua,5657,2074,363762,0.0155513769992467,1.555137699924676
2014-06,Objective-C,11204,4746,363762,0.0308003584761464,3.080035847614649
2014-06,PHP,25277,9926,363762,0.0694877419851441,6.948774198514414
2014-06,Perl,9053,3570,363762,0.0248871514891604,2.4887151489160497
2014-06,Python,56486,21078,363762,0.1552828497754026,15.52828497754026
2014-06,R,10492,4669,363762,0.0288430347315002,2.8843034731500268
2014-06,Ruby,14680,5240,363762,0.0403560569823126,4.035605698231262
